id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp
207596	2	3	1	422.698606	41.494591	420.943264	43.250299	464.193197	0.1231421687430433	0.80	9.68	100	100	1.2002	1.2003	0.0001	1.2003	0x6f27486b6c9a7a7fef4a6186aa9c0ba746a5a0dd	FALSE	0	0	0	0	0	0	0
162177	3	4	1	25951.131656	12884.938314	38831.991639	0	38836.069970000004	10.287582460036973	0.79	9.67	100	91	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
162179	3	4	1	1906.386569	1026.786652	2932.847284	0	2933.173221	0.7727195351956749	0.79	9.62	100	91	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
115933	-3	-2	1	21946.741829	16990.608911	0	38932.343774	38937.350739999994	10.05624610312141	0.77	9.43	100	100	0.9997	0.9998	0.0001	0.9998	0x73e9f22012883e19521aa8060b0603d708bf4390	FALSE	0	0	0	0	0	0	0
162189	3	4	1	24855.587248	9471.545213	34324.160974	0	34327.132461	8.806438017963853	0.77	9.36	100	91	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
103252	1	2	1	24720.733656	63006.848259	87719.019482	0	87727.581915	44.19077633787151	0.76	9.19	49	46	1.2001	1.2002	0.0001	1.2002	0x35dabbf0190cb68dee6d58b7ebfd28dd34959879	FALSE	0	0	0	0	0	0	0
154081	6	7	1	36862.945178	2003.25834	0	38890.266023	38866.203518	9.596881188298983	0.74	09.01	78	89	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
154084	6	7	1	2665.267003	282.41083	0	2949.423501	2947.6778329999997	0.725779253415284	0.74	8.99	85	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
150111	10	11	1	40564.101293	18018.644665	58564.449473	0	58582.745958	14.123414634640525	0.72	8.80	24	23	1.2010	1.2011	0.0001	1.2011	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
79962	0	2	2	606.071253	215.131343	802.191447	19.005877	821.202596	0.195974324479673	0.72	8.71	44	39	1.2000	1.2002	0.0002	1.2001	0x154b4661a08eaffc746bdf7451a17ee50ee904cf	FALSE	0	0	0	0	1	0	0
159925	6	7	1	2357.912816	56249.200065	58570.677753	0	58607.112880999994	13.645756567159435	0.70	8.50	100	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
159930	6	7	1	2276.775778	32091.174059	34347.204682	0	34367.949837	7.970328139349977	0.70	8.46	100	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
178152	2	3	1	86.985345	1892.795098	1979.311484	0	1979.780443	0.4600120379777426	0.70	8.48	100	96	1.2002	1.2003	0.0001	1.2003	0x1fd6e15cd7548ec27443690ce5aa3320b1869c3d	TRUE	-887272	887272	0	0	0	0	100
127211	1	2	1	35734.503212	3138.22734	0	38878.235101	38872.730552	8.90141843707517	0.69	8.36	51	18	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
159931	6	7	1	418.516597	2517.767136	2934.665738	0	2936.2837329999998	0.6791675833565562	0.69	8.44	100	96	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
116561	-3	-2	1	156343.808057	121744.114889	0	278052.26561	278087.922946	63.30092463336221	0.68	8.31	100	100	0.9997	0.9998	0.0001	0.9998	0x35dabbf0190cb68dee6d58b7ebfd28dd34959879	FALSE	0	0	0	0	0	0	0
127215	1	2	1	2701.094301	351.987824	0	3053.502868	3053.082125	0.6834590804711772	0.67	8.17	100	98	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
99727	5	6	1	2791.166301	270.704929	3061.734722	0	3061.87123	0.6830118325106195	0.67	8.14	0	50	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
83128	-3	0	3	441.063239	281.45406	722.585291	0	722.5172990000001	0.16021651575594023	0.67	08.09	73	76	0.9997	1.2000	0.0003	0.9999	0x154b4661a08eaffc746bdf7451a17ee50ee904cf	TRUE	-887272	887272	0	0	1	1	100
142222	10	13	3	451.424663	559.518241	1010.337316	0	1010.942904	0.4335137575795185	0.64	7.83	76	83	1.2010	1.2013	0.0003	1.2012	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	1	1	0
197434	5	6	1	17.159235	77.438373	94.555732	0	94.597608	0.039092624230719714	0.62	7.54	43	61	1.2005	1.2006	0.0001	1.2006	0xfa99b2e7e59f825317be8d88ce170523ead1acc7	FALSE	0	0	0	0	0	0	0
162693	0	3	3	8232.771941	6664.370592	0	14898.92996	14897.142533000002	12.183718764652545	0.61	7.46	99	100	1.2000	1.2003	0.0003	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	1	100
127219	1	2	1	1033.002396	1034.575884	0	2067.756398	2067.57828	0.4177990659558888	0.61	7.38	88	53	1.2001	1.2002	0.0001	1.2002	0x174ce575c74b025a99173e26df4930c10e5c5555	FALSE	0	0	0	0	0	0	0
192084	5	6	1	444.1348	356.101654	278.675711	521.652564	800.236454	0.1629234480056812	0.61	7.43	100	100	1.2005	1.2006	0.0001	1.2006	0xd050e74eab1acbe57b48e762e3506b5c51cd314d	FALSE	0	0	0	0	0	0	0
133927	8	9	1	13029.414997	40278.203319	0	53319.190009	53307.618316	10.738556461184732	0.60	7.35	0	100	1.2008	1.2009	0.0001	1.2009	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
197729	5	6	1	11313.922865	50464.921187	61751.559398	0	61778.844052	24.492308855975338	0.59	7.24	54	70	1.2005	1.2006	0.0001	1.2006	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
127232	1	2	1	21967.022887	31445.037866	0	53416.002548	53412.060753	10.482254720706985	0.59	7.16	63	27	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
109918	0	1	1	2395.207185	662.758604	3057.958606	0	3057.9657890000003	0.5964626164002045	0.59	7.12	100	95	1.2000	1.2001	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
81663	-2	1	3	437.604373	530.844805	968.511699	0	968.449178	0.1891313620097123	0.59	7.13	61	65	0.9998	1.2001	0.0003	1.2000	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	1	1	0
105504	1	2	1	5161.953469	12229.420799	17389.72156	0	17391.374268	6.534128918487457	0.56	6.86	54	35	1.2001	1.2002	0.0001	1.2002	0x6dd1e0028ef0a634b01e13b2291949255610b38f	FALSE	0	0	0	0	0	0	0
142925	12	13	1	3907.277511	66.542388	3973.740044	0	3973.8198989999996	0.7098771874177753	0.54	6.52	95	97	1.2012	1.2013	0.0001	1.2013	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
99911	6	7	1	2165.947083	895.150611	3060.547716	0	3061.097694	0.5517524581546068	0.54	6.58	0	79	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
142912	12	13	1	2902.085595	50.203096	2952.228443	0	2952.288691	0.5321172763979288	0.54	6.58	95	98	1.2012	1.2013	0.0001	1.2013	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
91159	-5	-3	2	527.17218	1469.558727	0	1996.558877	1996.7309070000001	0.7094556307548743	0.53	6.48	66	53	0.9995	0.9997	0.0002	0.9996	0x80e42cad02a7f4b30269fd4241d9c33f039a142e	FALSE	0	0	0	0	1	0	0
153588	4	5	1	18997.033724	19890.74989	0	38896.819709	38887.783614	6.61167084247446	0.51	6.21	100	81	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
78494	1	2	1	2405.282616	638.696354	3043.908398	0	3043.97897	0.5038906474783877	0.50	06.04	71	55	1.2001	1.2002	0.0001	1.2002	0xe0a86afb73c0922a50d4a985a25507ecda8a9b51	TRUE	-887272	887272	0	0	0	0	100
153589	4	5	1	1440.761023	1508.541679	0	2949.988011	2949.302702	0.4943733729596821	0.50	6.12	100	71	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
154888	7	10	3	8114.57791	6867.203012	14976.504228	0	14981.780922	2.430407494810038	0.49	5.92	98	99	1.2007	1.2010	0.0003	1.2009	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	1	100
101728	0	2	2	668.248128	1328.022186	1996.181977	0	1996.2703139999999	0.984205227282776	0.49	6.00	50	51	1.2000	1.2002	0.0002	1.2001	0x80e42cad02a7f4b30269fd4241d9c33f039a142e	FALSE	0	0	0	0	1	0	0
141033	4	5	1	3256.589017	729.391483	0	3987.476018	3985.9804999999997	0.6349784138933197	0.48	5.81	100	98	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
99931	-1	7	8	5.410864	44.739446	33.271242	16.868161	50.150310000000005	0.008052563307392036	0.48	5.86	100	100	0.9999	1.2007	0.0008	1.2003	0x2371d57b23b7d6a56bb88b246b75dc653a4dede4	FALSE	0	0	0	0	4	3	0
81950	-2	-1	1	33730.03498	16222.122709	0	49947.646451	49952.157689	22.894388236875947	0.46	5.58	21	27	0.9998	0.9999	0.0001	0.9999	0x1bc8c6c06a43e3fbb2ebc613e0ebc0ecb95b5937	FALSE	0	0	0	0	0	0	0
143066	12	13	1	43748.71958	18655.259375	62381.328936	0	62403.978955	9.645317973292181	0.46	5.64	22	20	1.2012	1.2013	0.0001	1.2013	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
141034	4	5	1	2419.615873	541.931205	0	2962.658234	2961.547078	0.45286782795451525	0.46	5.58	100	96	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
99978	4	5	1	771.709914	2288.428214	3059.137468	0	3060.138128	0.4581279405604905	0.45	5.46	98	99	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
121591	-2	-1	1	548.95601	1519.720435	0	2068.614266	2068.676445	0.31029992503281717	0.45	5.47	99	90	0.9998	0.9999	0.0001	0.9999	0x174ce575c74b025a99173e26df4930c10e5c5555	FALSE	0	0	0	0	0	0	0
136432	11	14	3	456.726421	555.324824	1011.395126	0	1012.0512450000001	0.150785841593718	0.45	5.44	95	90	1.2011	1.2014	0.0003	1.2013	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	1	1	0
118102	-3	-2	1	1840.298178	14044.1012	0	15884.020717	15884.399377999998	2.352524242283518	0.44	5.41	99	100	0.9997	0.9998	0.0001	0.9998	0x6dd1e0028ef0a634b01e13b2291949255610b38f	FALSE	0	0	0	0	0	0	0
81467	-1	0	1	523.542367	2545.46092	3069.152267	0	3069.003287	0.4411367258210218	0.43	5.25	100	91	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
166465	1	2	1	4755.584313	57055.376533	0	61811.89371	61810.960846	8.685868751670533	0.42	5.13	100	100	1.2001	1.2002	0.0001	1.2002	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
162390	3	4	1	49096.614018	12713.500971	61806.171032	0	61810.114989	8.564763330563453	0.42	05.06	9	9	1.2003	1.2004	0.0001	1.2004	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
118236	-3	-2	1	94.83636	731.900132	0	826.716983	826.736492	0.11703676794362242	0.42	5.17	100	100	0.9997	0.9998	0.0001	0.9998	0x174ce575c74b025a99173e26df4930c10e5c5555	FALSE	0	0	0	0	0	0	0
134307	11	12	1	43777.59552	9319.287872	0	53147.638311	53096.883392	7.326231840957969	0.41	05.04	100	100	1.2011	1.2012	0.0001	1.2012	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
160518	6	7	1	32948.99809	5912.325942	38857.732956	0	38861.324032000004	5.275533992573028	0.41	4.95	94	93	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
80455	-1	2	3	9.044312	7.773099	16.817648	0	16.817411	0.0023153435086135273	0.41	05.03	37	50	0.9999	1.2002	0.0003	1.2001	0xcb71eb21f53a2f4de0f26dc90518df10be13d1ec	FALSE	0	0	0	0	0	0	0
134309	11	12	1	3291.559163	700.700599	0	3996.075933	3992.2597619999997	0.5281295231797956	0.40	4.83	100	100	1.2011	1.2012	0.0001	1.2012	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
103335	1	3	2	650.678636	363.042948	1013.672284	0	1013.721584	0.2707798146732705	0.40	4.87	61	53	1.2001	1.2003	0.0002	1.2002	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	1	0	0
123458	-2	-1	1	137.762133	383.568843	0	521.31538	521.330976	0.06975581136728325	0.40	4.88	71	54	0.9998	0.9999	0.0001	0.9999	0x154b4661a08eaffc746bdf7451a17ee50ee904cf	TRUE	-887272	887272	0	0	0	0	100
120718	-2	-1	1	102959.306732	197113.940168	0	300061.181264	300073.2469	78.58819828126455	0.39	4.78	38	10	0.9998	0.9999	0.0001	0.9999	0x35dabbf0190cb68dee6d58b7ebfd28dd34959879	FALSE	0	0	0	0	0	0	0
199667	4	6	2	2523.289512	10166.013093	12684.423252	0	12689.302604999999	1.6321040409144731	0.39	4.69	45	69	1.2004	1.2006	0.0002	1.2005	0x89168a6c5235d5838f19dfd45d4299d755e7068f	FALSE	0	0	0	0	0	0	0
160593	6	7	1	53251.225612	8572.022517	61818.047358	0	61823.248129	7.878363938464872	0.38	4.65	83	54	1.2006	1.2007	0.0001	1.2007	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
99945	5	6	1	1108.135075	1953.012086	0	3061.792132	3061.147161	0.39279291393893534	0.38	4.68	0	100	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
134312	11	12	1	2476.648314	534.854448	0	3014.3744	3011.502762	0.3852819887021953	0.38	4.67	100	100	1.2011	1.2012	0.0001	1.2012	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
91709	-5	-2	3	498.576859	469.591361	0	968.030024	968.16822	0.23985216434471124	0.37	4.52	61	52	0.9995	0.9998	0.0003	0.9997	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	1	1	0
189507	1	2	1	60592.385496	1191.223363	0	61792.756355	61783.608859	7.435463225896484	0.36	4.39	31	18	1.2001	1.2002	0.0001	1.2002	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
131450	4	5	1	1067.908724	999.846517	0	2068.261706	2067.755241	0.24551657354164502	0.36	4.33	37	43	1.2004	1.2005	0.0001	1.2005	0x174ce575c74b025a99173e26df4930c10e5c5555	FALSE	0	0	0	0	0	0	0
192672	4	6	2	480.471159	1140.093624	244.252759	1376.443216	1620.564783	0.19468020888103027	0.36	4.38	100	100	1.2004	1.2006	0.0002	1.2005	0x6f27486b6c9a7a7fef4a6186aa9c0ba746a5a0dd	FALSE	0	0	0	0	0	0	0
179883	1	4	3	90.032275	169.015896	253.444929	5.570379	259.048171	0.031299784287413805	0.36	4.41	100	100	1.2001	1.2004	0.0003	1.2003	0xf0e0cdbac1121fef529c3be35b674f6dc2203948	FALSE	0	0	0	0	0	0	0
100833	-1	3	4	326.24379	825.089503	35.723057	1115.681368	1151.3332930000001	0.5357920567138391	0.35	4.25	51	34	0.9999	1.2003	0.0004	1.2001	0x5fa125ee772e5fd6f5028422751a5e6751993459	FALSE	0	0	0	0	2	1	0
111621	-1	0	1	49961.637218	4670.290428	54632.37471	0	54631.927646000004	6.15970299631685	0.34	4.12	89	81	0.9999	1.2000	0.0001	1.2000	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
111625	-1	0	1	31549.382935	2949.158381	34498.823624	0	34498.541316	3.871552292744834	0.34	4.10	89	81	0.9999	1.2000	0.0001	1.2000	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
111627	-1	0	1	4252.277047	397.492354	4649.80745	0	4649.769401	0.5209398441762411	0.34	04.09	89	80	0.9999	1.2000	0.0001	1.2000	0xc82335bbdc978ce2e1f1c6c4f9e5bb2270bb2af1	FALSE	0	0	0	0	0	0	0
127214	1	2	1	3759.3516	404.180962	284.3359	3879.722925	4163.532562	0.472537526856413	0.34	4.14	100	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
153703	4	5	1	683.634119	726.332351	0	1410.29177	1409.96647	0.16170404470881633	0.34	4.19	39	20	1.2004	1.2005	0.0001	1.2005	0xd9cf2e3e07955af2f272030e35a948326cf733f7	TRUE	-887272	887272	0	0	0	0	100
121499	-2	-1	1	447.313888	1197.961208	0	1645.224289	1645.2750959999998	0.3394508220857954	0.31	3.77	46	12	0.9998	0.9999	0.0001	0.9999	0x0b776552c1aef1dc33005dd25acda22493b6615d	FALSE	0	0	0	0	0	0	0
158249	9	10	1	1295.825224	553.215257	1848.534573	0	1849.040481	0.19082514010039886	0.31	3.77	65	57	1.2009	1.2010	0.0001	1.2010	0x6f27486b6c9a7a7fef4a6186aa9c0ba746a5a0dd	FALSE	0	0	0	0	0	0	0
152759	8	10	2	25631.262007	27127.587747	52735.764428	0	52758.849754	15.785933224084328	0.30	3.64	31	43	1.2008	1.2010	0.0002	1.2009	0x16f562fb6587a19e19761654adb195f8bc879b5d	FALSE	0	0	0	0	1	0	0
162152	3	6	3	9868.799902	5030.701698	14897.738071	0	14899.5016	1.477183529116315	0.30	3.62	100	92	1.2003	1.2006	0.0003	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	1	100
159974	6	7	1	6451.599454	3858.722692	8985.850907	1322.886615	10310.322146	1.0402360544478295	0.30	3.68	100	100	1.2006	1.2007	0.0001	1.2007	0xffeeb1732aeb273fcf4b6789553b6970da71cbaf	FALSE	0	0	0	0	0	0	0
148734	11	12	1	38638.099428	23224.420831	61836.553587	0	61862.520259	5.90738286483613	0.29	3.49	36	37	1.2011	1.2012	0.0001	1.2012	0x47d06a6d5e3f4e738dea3e8df98a4525499f7619	FALSE	0	0	0	0	0	0	0
191916	4	7	3	6965.790412	7927.750376	6732.947719	8160.723954	14893.540788	1.4400673521361296	0.29	3.53	100	100	1.2004	1.2007	0.0003	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	1	100
99012	-3	-2	1	1547.704543	1519.016124	0	3066.372132	3066.720667	0.2905541880795915	0.28	3.46	100	100	0.9997	0.9998	0.0001	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
154874	8	9	1	2046.420763	900.716142	0	2948.908293	2947.1369050000003	0.27685882179556026	0.28	3.43	100	100	1.2008	1.2009	0.0001	1.2009	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
134013	10	11	1	4418.836358	48737.164455	0	53160.845559	53156.000813	4.713946516805234	0.27	3.24	100	100	1.2010	1.2011	0.0001	1.2011	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
99746	4	5	1	62.146144	3000.776276	0	3062.953435	3062.92242	0.27638862624764005	0.27	3.29	100	100	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
160994	6	7	1	1303.46976	183.537286	1486.89583	0	1487.007046	0.13199356296746806	0.27	3.24	54	25	1.2006	1.2007	0.0001	1.2007	0x6f27486b6c9a7a7fef4a6186aa9c0ba746a5a0dd	FALSE	0	0	0	0	0	0	0
154083	5	8	3	9509.38966	5475.595207	0	14991.689005	14984.984867000001	1.2313160242718335	0.25	3.00	100	100	1.2005	1.2008	0.0003	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	1	100
191831	3	4	1	20901.326715	37595.599153	0	58504.91403	58496.925868000006	4.611632929608499	0.24	2.88	0	67	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
159971	5	8	3	6473.11611	8506.070281	14974.210728	0	14979.186391	1.1986214078742616	0.24	2.92	100	98	1.2005	1.2008	0.0003	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	1	100
154524	6	7	1	614.529609	795.050243	0	1409.996741	1409.579852	0.11412466579144434	0.24	2.96	92	85	1.2006	1.2007	0.0001	1.2007	0xd9cf2e3e07955af2f272030e35a948326cf733f7	TRUE	-887272	887272	0	0	0	0	100
100040	4	5	1	8820.690078	8343.451555	6479.954823	10685.253011	17164.141633	1.3294931195644661	0.23	2.83	100	100	1.2004	1.2005	0.0001	1.2005	0x6dd1e0028ef0a634b01e13b2291949255610b38f	FALSE	0	0	0	0	0	0	0
134021	10	11	1	232.302392	2817.904142	0	3050.461307	3050.206534	0.2165548975794479	0.21	2.59	100	100	1.2010	1.2011	0.0001	1.2011	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
131409	3	6	3	517.337023	495.167667	0	1012.77549	1012.50469	0.07087297283911283	0.21	2.55	42	46	1.2003	1.2006	0.0003	1.2005	0x7617452156f474836604c1a79c79c0627be5fe74	FALSE	0	0	0	0	1	1	0
83167	-3	0	3	10.264302	6.549921	10.45422	6.360037	16.814223000000002	0.0011895434061386643	0.21	2.58	100	100	0.9997	1.2000	0.0003	0.9999	0xcb71eb21f53a2f4de0f26dc90518df10be13d1ec	FALSE	0	0	0	0	1	1	0
