id	tick_lower	tick_upper	ticks	deposited_token0	deposited_token1	collected_token0	collected_token1	total_deposited_usd	total_profit_usd	apr_30d	apr	in_range	in_range_swaps	price_lower	price_upper	price_range	price_mid	wallet	auto_rebalance	cutoff_tick_low	cutoff_tick_high	buffer_ticks_below	buffer_ticks_above	tick_spaces_below	tick_spaces_above	dust_bp
313909	0	1	1	345.494579	2653.552451	2538.278977	460.661072	2999.04703	0	0.00	0.00	100	99	1.2000	1.2001	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
313918	0	1	1	171.969868	1207.250851	531.691759	847.501929	1379.220719	0	0.00	0.00	100	100	1.2000	1.2001	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
314741	0	1	1	313.675006	368.176437	681.841503	0	681.851443	0	0.00	0.00	100	98	1.2000	1.2001	0.0001	1.2000	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	0	0	0
315996	-1	1	2	158.718217	677.381905	836.112979	0	836.1001219999999	0	0.00	0.00	87	63	0.9999	1.2001	0.0002	1.2000	0xb7b502993560fc622d027f14aa1b3fcf17a57282	FALSE	0	0	0	0	1	0	0
316544	-1	1	2	1.828695	8.162819	0	0	9.991514	0	0.00	0.00	35	56	0.9999	1.2001	0.0002	1.2000	0x881e625e5c30973b47cee3a0f3ef456012f13f7d	FALSE	0	0	0	0	0	0	0
317504	0	1	1	9.776288	15.630735	9.661983	15.745044	25.407023	0	0.00	0.00	100	100	1.2000	1.2001	0.0001	1.2000	0x6f27486b6c9a7a7fef4a6186aa9c0ba746a5a0dd	FALSE	0	0	0	0	0	0	0
317950	0	1	1	311.092887	373.400406	684.482626	0	684.493293	0	0.00	0.00	89	78	1.2000	1.2001	0.0001	1.2000	0xa100fa6fada1be2041a20ba80c11e8f370c9306b	FALSE	0	0	0	0	0	0	0
328710	0	1	1	526.443797	475.546027	1001.978539	0	1001.989824	0	0.00	0.00	21	8	1.2000	1.2001	0.0001	1.2000	0x2d1a0f69ea53d61b4f74648ca1db523610784406	FALSE	0	0	0	0	0	0	0
330232	-1	0	1	4628.183493	34356.25893	38986.364123	0	38984.442423	0	0.00	0.00	87	98	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
330233	-2	0	2	942.725591	9182.941748	10126.671128	0	10125.667339	0	0.00	0.00	100	97	0.9998	1.2000	0.0002	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
330236	-1	0	1	459.855836	1519.197859	1979.147302	0	1979.053695	0	0.00	0.00	87	97	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
330311	-1	0	1	503.836714	177.452613	681.30476	0	681.289327	0	0.00	0.00	85	74	0.9999	1.2000	0.0001	1.2000	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	0	0	0
330455	-1	1	2	55830.112688	6198.891128	62029.561748	0	62029.003816000004	0	0.00	0.00	60	34	0.9999	1.2001	0.0002	1.2000	0x7336ce5f77631f4b6eb9ef16b85d35bf8f1cefe4	FALSE	0	0	0	0	0	0	0
332097	-1	0	1	622.783212	61.59328	684.382373	0	684.3764920000001	0	0.00	0.00	26	14	0.9999	1.2000	0.0001	1.2000	0xa100fa6fada1be2041a20ba80c11e8f370c9306b	TRUE	-887272	887272	0	0	0	0	100
333453	-2	-1	1	6168.821771	32825.324677	38999.330013	0	38994.146448	0	0.00	0.00	100	91	0.9998	0.9999	0.0001	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
333455	-2	-1	1	411.837857	1566.91302	1979.002225	0	1978.750877	0	0.00	0.00	100	85	0.9998	0.9999	0.0001	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
333644	-3	-2	1	7206.679359	31781.428791	38996.347835	0	38988.10815	0	0.00	0.00	100	82	0.9997	0.9998	0.0001	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
333645	-4	-2	2	1427.653602	8695.943071	10126.328352	0	10123.596673	0	0.00	0.00	100	94	0.9996	0.9998	0.0002	0.9997	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
333647	-3	-2	1	645.893874	1332.595975	1978.844775	0	1978.489849	0	0.00	0.00	100	77	0.9997	0.9998	0.0001	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
333677	-4	-2	2	221.495712	458.021565	679.669627	0	679.517277	0	0.00	0.00	100	68	0.9996	0.9998	0.0002	0.9997	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	1	0	0
333729	-4	-3	1	5546.351621	33435.176319	38993.469578	0	38981.52794	0	0.00	0.00	0	93	0.9996	0.9997	0.0001	0.9997	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
333730	-4	-3	1	444.64376	1533.508564	1978.706354	0	1978.152324	0	0.00	0.00	0	89	0.9996	0.9997	0.0001	0.9997	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
333808	-5	-4	1	952.620159	38021.646203	0	38973.884245	38974.266361999995	0	0.00	0.00	100	98	0.9995	0.9996	0.0001	0.9996	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
333812	-6	-4	2	497.157731	9622.517547	0	10119.474023	10119.675277999999	0	0.00	0.00	100	96	0.9994	0.9996	0.0002	0.9995	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
333813	-5	-4	1	194.282145	1783.118934	0	1977.322431	1977.4010790000002	0	0.00	0.00	100	96	0.9995	0.9996	0.0001	0.9996	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
334057	-6	-4	2	203.692451	474.260621	0	677.865499	677.953072	0	0.00	0.00	0	14	0.9994	0.9996	0.0002	0.9995	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	1	0	0
334152	-3	-2	1	9458.918581	29513.027332	0	38969.939673	38971.945913	0	0.00	0.00	100	100	0.9997	0.9998	0.0001	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
334155	-4	-2	2	1186.022793	8932.625629	0	10118.397357	10118.648422	0	0.00	0.00	100	100	0.9996	0.9998	0.0002	0.9997	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
334157	-3	-2	1	463.481095	1513.730422	0	1977.113404	1977.2115170000002	0	0.00	0.00	100	100	0.9997	0.9998	0.0001	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
334367	-2	-1	1	32422.686981	6549.110445	0	38967.207042	38971.797426	0	0.00	0.00	100	100	0.9998	0.9999	0.0001	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
334369	-3	-1	2	3987.752033	6130.332397	0	10117.528572	10118.08443	0	0.00	0.00	100	100	0.9997	0.9999	0.0002	0.9998	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
334371	-2	-1	1	1558.379876	418.809205	0	1976.971856	1977.189081	0	0.00	0.00	100	98	0.9998	0.9999	0.0001	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
334596	-3	-1	2	3929.813379	10497.111872	0	14426.425293	14426.925251	0	0.00	0.00	37	39	0.9997	0.9999	0.0002	0.9998	0x4880d9853fdd408830fa1a88f999d67362e8f9f0	FALSE	0	0	0	0	0	0	0
334850	-3	-1	2	735.420264	1492.314065	0	2227.63652	2227.734329	0	0.00	0.00	100	100	0.9997	0.9999	0.0002	0.9998	0xa1eca898ad4a4909c527c78b559ffdad005e761d	TRUE	-887272	887272	0	0	1	0	100
334979	-3	-1	2	201.495613	473.800492	0	675.269946	675.296105	0	0.00	0.00	18	19	0.9997	0.9999	0.0002	0.9998	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	1	0	0
335050	-3	-1	2	19015.894441	39847.102003	16458.766515	42403.820177	58862.996444000004	0	0.00	0.00	100	100	0.9997	0.9999	0.0002	0.9998	0x7336ce5f77631f4b6eb9ef16b85d35bf8f1cefe4	FALSE	0	0	0	0	1	0	0
335745	-2	-1	1	481.19157	202.980566	0	684.107102	684.172136	0	0.00	0.00	80	73	0.9998	0.9999	0.0001	0.9999	0xa100fa6fada1be2041a20ba80c11e8f370c9306b	TRUE	-887272	887272	0	0	0	0	100
335990	-2	1	3	789.234957	114.918827	0	904.129371	904.153784	0	0.00	0.00	16	18	0.9998	1.2001	0.0003	1.2000	0x9e8048b40dfada81b1902d21db3b45159b567b9f	FALSE	0	0	0	0	0	0	0
338158	-3	-1	2	9.880407	21.247562	0	0	31.127969	0	0.00	0.00	17	26	0.9997	0.9999	0.0002	0.9998	0x96165cc60fd4f85c1453aa6e1d0d2360c3c494c5	TRUE	-887272	887272	0	0	1	0	10
341110	-2	0	2	773.815995	227.94648	0	1001.702707	1001.762475	0	0.00	0.00	15	17	0.9998	1.2000	0.0002	0.9999	0x2d1a0f69ea53d61b4f74648ca1db523610784406	FALSE	0	0	0	0	1	0	0
342507	-1	0	1	17908.753636	21069.062857	0	38977.40511	38977.816493000006	0	0.00	0.00	0	100	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
342510	-2	0	2	2241.372961	7875.191705	0	10116.515013	10116.564666	0	0.00	0.00	0	100	0.9998	1.2000	0.0002	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
342512	-2	0	2	491.659682	1733.936678	0	2225.585499	2225.59636	0	0.00	0.00	0	100	0.9998	1.2000	0.0002	0.9999	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	0	100
342551	0	1	1	8978.160754	29994.495831	0	38973.450975	38972.656585000004	0	0.00	0.00	0	100	1.2000	1.2001	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
342552	-1	1	2	1157.292288	8950.248637	0	10107.643402	10107.540925000001	0	0.00	0.00	0	100	0.9999	1.2001	0.0002	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
342555	-1	1	2	254.797152	1970.546145	0	2225.365858	2225.343297	0	0.00	0.00	0	100	0.9999	1.2001	0.0002	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	0	100
342582	0	1	1	448.819646	1527.919823	0	1976.779254	1976.7394689999999	0	0.00	0.00	0	100	1.2000	1.2001	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
342754	1	2	1	19403.621268	19562.99185	0	38970.010826	38966.613117999994	0	0.00	0.00	0	69	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
342757	0	2	2	2496.116192	7590.071276	0	10086.624928	10086.187468	0	0.00	0.00	0	67	1.2000	1.2002	0.0002	1.2001	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
342759	0	2	2	455.595712	1768.71637	0	2224.393871	2224.312082	0	0.00	0.00	0	64	1.2000	1.2002	0.0002	1.2001	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	0	100
342760	1	2	1	809.389085	1166.389749	0	1975.924136	1975.778834	0	0.00	0.00	0	64	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
342922	3	4	1	2398.244192	36566.924963	0	38966.12121	38965.169154999996	0	0.00	0.00	100	100	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
342927	2	4	2	310.344046	9774.078319	0	10084.545564	10084.422365	0	0.00	0.00	100	100	1.2002	1.2004	0.0002	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
342933	2	4	2	68.447153	2155.697318	0	2224.171642	2224.144471	0	0.00	0.00	100	100	1.2002	1.2004	0.0002	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	0	100
342935	3	4	1	121.599845	1854.078256	0	1975.726373	1975.678101	0	0.00	0.00	100	100	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
344144	3	4	1	261.988269	421.955653	0	684.043711	683.9439219999999	0	0.00	0.00	100	100	1.2003	1.2004	0.0001	1.2004	0xa100fa6fada1be2041a20ba80c11e8f370c9306b	TRUE	-887272	887272	0	0	0	0	100
344606	2	5	3	583.879426	1192.360434	64.418746	1712.042521	1776.23986	0	0.00	0.00	100	100	1.2002	1.2005	0.0003	1.2004	0xa95695c71256e41c5d128ed8bcca88a01dace919	FALSE	0	0	0	0	1	1	0
346815	4	5	1	35833.611895	3123.650164	38956.000397	0	38957.262059	0	0.00	0.00	93	99	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
346818	3	5	2	3937.532149	6144.34357	0	10083.69099	10081.875719	0	0.00	0.00	100	100	1.2003	1.2005	0.0002	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
346820	3	5	2	868.8952	1356.530347	1830.478411	394.582815	2225.425547	0	0.00	0.00	100	100	1.2003	1.2005	0.0002	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	1	0	100
346824	4	5	1	1536.520017	438.359976	1974.69983	0	1974.879993	0	0.00	0.00	93	99	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
347036	-3	5	8	9.221833	850.150605	153.721747	705.589392	859.372438	0	0.00	0.00	100	100	0.9997	1.2005	0.0008	1.2001	0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	FALSE	0	0	0	0	0	0	0
349766	3	8	5	431.40943	252.25705	596.944167	86.652132	683.66648	0	0.00	0.00	100	100	1.2003	1.2008	0.0005	1.2006	0xa100fa6fada1be2041a20ba80c11e8f370c9306b	FALSE	0	0	0	0	0	0	0
350376	3	4	1	33185.1216	5784.740495	0	38981.724646	38969.862095	0	0.00	0.00	100	99	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
350380	3	4	1	1681.483054	292.245107	0	1974.329202	1973.728161	0	0.00	0.00	100	99	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
353989	3	4	1	88.907934	157.035904	245.891725	0	245.94383799999997	0	0.00	0.00	47	42	1.2003	1.2004	0.0001	1.2004	0x762d3061c9f10c12ed4956a8ea64d0aff0051138	FALSE	0	0	0	0	0	0	0
354707	3	4	1	370.331299	488.690844	0	859.16231	859.022143	0	0.00	0.00	48	26	1.2003	1.2004	0.0001	1.2004	0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	FALSE	0	0	0	0	0	0	0
356648	2	4	2	2893.797723	11508.475497	14399.052585	0	14402.27322	0	0.00	0.00	61	58	1.2002	1.2004	0.0002	1.2003	0x4880d9853fdd408830fa1a88f999d67362e8f9f0	FALSE	0	0	0	0	1	0	0
357231	5	6	1	16176.17539	22793.220605	0	38978.7681	38969.395995	0	0.00	0.00	100	100	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
357233	4	6	2	2092.206735	7989.261393	0	10082.680304	10081.468128	0	0.00	0.00	100	100	1.2004	1.2006	0.0002	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
357234	5	6	1	819.154712	1154.239097	0	1973.868407	1973.393809	0	0.00	0.00	100	100	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
357922	6	7	1	34387.03589	4566.632265	38950.902397	0	38953.668155	0	0.00	0.00	100	98	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
357928	5	7	2	4447.458432	5631.377843	10075.707052	0	10078.836275000001	0	0.00	0.00	100	99	1.2005	1.2007	0.0002	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
357952	6	7	1	1741.330904	231.250461	1972.441309	0	1972.581365	0	0.00	0.00	100	97	1.2006	1.2007	0.0001	1.2007	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
359394	5	6	1	1116.87671	37852.390445	38948.509345	0	38969.267154999994	0	0.00	0.00	97	98	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
359404	5	6	1	238.9542	1734.309088	1972.320227	0	1973.2632879999999	0	0.00	0.00	97	97	1.2005	1.2006	0.0001	1.2006	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
359490	5	6	1	39768.316185	31195.659549	70947.697497	0	70963.975734	0	0.00	0.00	98	82	1.2005	1.2006	0.0001	1.2006	0xc8b96b28c8fb5ebeba10d837067b34eac96aae0c	FALSE	0	0	0	0	0	0	0
360743	5	6	1	661.701664	237.514787	899.094594	0	899.216451	0	0.00	0.00	7	1	1.2005	1.2006	0.0001	1.2006	0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	FALSE	0	0	0	0	0	0	0
360934	4	5	1	5632.069158	33328.493938	38945.810268	0	38960.563096	0	0.00	0.00	100	99	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
360937	3	5	2	728.495229	9350.530814	10075.354346	0	10079.026043	0	0.00	0.00	97	99	1.2003	1.2005	0.0002	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
360939	4	5	1	337.938166	1634.842855	1972.059544	0	1972.7810210000002	0	0.00	0.00	100	98	1.2004	1.2005	0.0001	1.2005	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
361017	4	5	1	59937.818259	11007.124723	59934.402616	11010.541783	70944.94298200001	0	0.00	0.00	100	100	1.2004	1.2005	0.0001	1.2005	0xc8b96b28c8fb5ebeba10d837067b34eac96aae0c	TRUE	-887272	887272	0	0	0	0	100
361053	3	5	2	32359.04472	38585.424997	32193.943919	38750.593328	70944.469717	0	0.00	0.00	100	100	1.2003	1.2005	0.0002	1.2004	0xc8b96b28c8fb5ebeba10d837067b34eac96aae0c	TRUE	-887272	887272	0	0	1	0	100
363911	3	4	1	19842.813682	19105.552891	38942.167708	0	38948.366573	0	0.00	0.00	92	97	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
363914	3	4	1	1062.706524	909.465372	1971.878152	0	1972.1718959999998	0	0.00	0.00	92	97	1.2003	1.2004	0.0001	1.2004	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
365914	2	3	1	16278.140888	22665.940179	38938.88921	0	38944.081067	0	0.00	0.00	100	99	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
365917	1	3	2	2105.822952	7970.521023	10074.916673	0	10076.343975	0	0.00	0.00	100	98	1.2001	1.2003	0.0002	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
365918	2	3	1	872.37114	1099.58475	1971.70536	0	1971.95589	0	0.00	0.00	100	98	1.2002	1.2003	0.0001	1.2003	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
365963	2	3	1	414.998728	482.522527	897.411799	0	897.5212550000001	0	0.00	0.00	63	61	1.2002	1.2003	0.0001	1.2003	0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	FALSE	0	0	0	0	0	0	0
366204	-4	3	7	10	106.223594	0	0	116.223594	0	0.00	0.00	46	92	0.9996	1.2003	0.0007	1.2000	0xad14641448a909cc0dec88c0a0543e7e9fe3a581	TRUE	-887272	887272	0	0	3	3	100
375160	1	3	2	264.910383	410.222812	675.067257	0	675.133195	0	0.00	0.00	70	48	1.2001	1.2003	0.0002	1.2002	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	1	0	0
379215	0	1	1	4578.545196	34370.414527	38947.443339	0	38948.959723	0	0.00	0.00	99	99	1.2000	1.2001	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
379235	-1	1	2	705.565954	9363.990042	9569.19138	500.382675	10069.555996	0	0.00	0.00	100	100	0.9999	1.2001	0.0002	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-101	102	0	0	1	0	100
379245	0	1	1	276.278885	1695.2286	1971.434606	0	1971.5074849999999	0	0.00	0.00	95	96	1.2000	1.2001	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
381819	-1	1	2	172.171961	502.852421	0	675.037206	675.0243820000001	0	0.00	0.00	100	100	0.9999	1.2001	0.0002	1.2000	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	1	0	0
387749	-1	0	1	11280.81653	27704.495832	0	38985.148528	38985.312362	0	0.00	0.00	99	97	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
388070	-1	0	1	941.262595	1029.903095	1775.31697	195.906184	1971.1656899999998	0	0.00	0.00	100	100	0.9999	1.2000	0.0001	1.2000	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	50
388973	-2	1	3	468.868786	428.392703	0	0	897.261489	0	0.00	0.00	34	78	0.9998	1.2001	0.0003	1.2000	0xfa5f3eb3c4388d8793fc6cffaf016b3eee10b17a	FALSE	0	0	0	0	1	1	0
390321	-2	0	2	4126.087473	10270.586015	6467.162548	7929.683173	14396.673488	0	0.00	0.00	100	100	0.9998	1.2000	0.0002	0.9999	0x4880d9853fdd408830fa1a88f999d67362e8f9f0	FALSE	0	0	0	0	1	0	0
398911	-1	0	1	70926.986921	29041.942057	89597.131298	10373.296419	99968.92897800001	0	0.00	0.00	100	100	0.9999	1.2000	0.0001	1.2000	0xaf92bd13e0ff605cef65dba5abcf6453cbb59b37	FALSE	0	0	0	0	0	0	0
408368	-1	0	1	8007.02106	984.783191	0	8991.447774	8991.804251	0	0.00	0.00	96	84	0.9999	1.2000	0.0001	1.2000	0xad14641448a909cc0dec88c0a0543e7e9fe3a581	TRUE	-887272	887272	0	0	0	0	100
417700	1	2	1	23855.873624	15119.67385	0	0	38975.547474	0	0.00	0.00	98	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
417712	1	2	1	5502.403105	3487.381835	0	0	8989.784940000001	0	0.00	0.00	99	100	1.2001	1.2002	0.0001	1.2002	0xb0bada5d45d939a03c6d211d24a61a4418d7cd13	TRUE	-887272	887272	0	0	0	0	100
418922	0	2	2	164.169209	510.775648	0	0	674.944857	0	0.00	0.00	93	84	1.2000	1.2002	0.0002	1.2001	0x887e8b6119b38c60cb03cab204c0a704c6e0a473	FALSE	0	0	0	0	1	0	0